Source,Package name,Package ID,ISBN,Unformatted ISBN,Book Title,Year,ISSN,Series Title,Volume,Imprint,Available Online,Status,Remarks,Shortcut URL
S&T,eBook - Earth and Planetary Sciences 2016,EBCEPS16,978-0-444-63607-2,9780444636072,Wetlands for Water Pollution Control (Second Edition),2016,,,,Elsevier,27-Nov-2015,Inactive,Withdrawn in December 2015,http://www.sciencedirect.com/science/book/9780444636072
S&T,eBook - Engineering 2016,EBCE16,978-0-08-100649-8,9780081006498,Pneumatic Conveying Design Guide (Third Edition),2016,,,,Butterworth-Heinemann,27-Nov-2015,Inactive,Withdrawn in December 2015,http://www.sciencedirect.com/science/book/9780081006498
S&T,eBook - Materials Science 2016,EBCMS16,978-0-08-100618-4,9780081006184,Medical Textile Materials,2016,,Woodhead Publishing Series in Textiles,,Woodhead Publishing,27-Nov-2015,Inactive,Withdrawn in December 2015,http://www.sciencedirect.com/science/book/9780081006184
S&T,eBook - Materials Science 2016,EBCMS16,978-0-12-803359-3,9780128033593,Friction Stir Casting Modification for Enhanced Structural Efficiency,2016,,Friction Stir Welding and Processing,,Butterworth-Heinemann,27-Nov-2015,Inactive,Withdrawn in December 2015,http://www.sciencedirect.com/science/book/9780128033593
S&T,eBook - Materials Science 2016,EBCMS16,978-1-78242-286-0,9781782422860,"Modeling Damage, Fatigue and Failure of Composite Materials",2016,,Woodhead Publishing Series in Composites Science and Engineering,,Woodhead Publishing,27-Nov-2015,Inactive,Withdrawn in December 2015,http://www.sciencedirect.com/science/book/9781782422860
HS,eBook - Specialty Medicine 2016,EBCSM16,978-0-323-37804-8,9780323378048,"Clinical Cardiac Pacing, Defibrillation and Resynchronization Therapy (Fifth Edition)",2017,,,,Elsevier,27-May-2016,Active,Original frontlist title,http://www.sciencedirect.com/science/book/9780323378048
S&T,"eBook - Agricultural, Biological, and Food Sciences 2016",EBCABS16,978-0-08-100435-7,9780081004357,The Stability and Shelf Life of Food (Second Edition),2016,,"Woodhead Publishing Series in Food Science, Technology and Nutrition",,Woodhead Publishing,27-May-2016,Active,Original frontlist title,http://www.sciencedirect.com/science/book/9780081004357
S&T,eBook - Biomedical Science and Medicine 2016,EBCBSM16,978-1-78548-025-6,9781785480256,Big Data and Ethics,2016,,,,Elsevier,27-May-2016,Active,Added in February 2016,http://www.sciencedirect.com/science/book/9781785480256
S&T,eBook - Chemical Engineering 2016,EBCCE16,978-0-08-100101-1,9780081001011,High Temperature Oxidation and Corrosion of Metals (Second Edition),2016,,,,Elsevier,27-May-2016,Active,Original frontlist title,http://www.sciencedirect.com/science/book/9780081001011
S&T,eBook - Chemical Engineering 2016,EBCCE16,978-0-444-62733-9,9780444627339,Environment and Development,2016,,,,Elsevier,27-May-2016,Active,Original frontlist title,http://www.sciencedirect.com/science/book/9780444627339
S&T,eBook - Computer Science 2016,EBCCS16,978-0-12-809362-7,9780128093627,GPU-Based Parallel Implementation of Swarm Intelligence Algorithms,2016,,,,Morgan Kaufmann,27-May-2016,Active,Added in February 2016,http://www.sciencedirect.com/science/book/9780128093627
S&T,eBook - Earth and Planetary Sciences 2016,EBCEPS16,978-0-08-100405-0,9780081004050,Volcanic Ash,2016,,,,Elsevier,27-May-2016,Active,Original frontlist title,http://www.sciencedirect.com/science/book/9780081004050
S&T,eBook - Earth and Planetary Sciences 2016,EBCEPS16,978-0-12-803194-0,9780128031940,Sensing and Monitoring Technologies for Mines and Hazardous Areas,2016,,,,Elsevier,27-May-2016,Active,Original frontlist title,http://www.sciencedirect.com/science/book/9780128031940
S&T,eBook - Earth and Planetary Sciences 2016,EBCEPS16,978-0-12-809663-5,9780128096635,The Geology of the Canary Islands,2016,,,,Elsevier,27-May-2016,Active,Added in February 2016,http://www.sciencedirect.com/science/book/9780128096635
S&T,eBook - Energy 2016,EBCEN16,978-0-12-803736-2,9780128037362,Urban DC Microgrid,2016,,,,Butterworth-Heinemann,27-May-2016,Active,Original frontlist title,http://www.sciencedirect.com/science/book/9780128037362
S&T,eBook - Energy 2016,EBCEN16,978-0-12-804514-5,9780128045145,Mobilisation of Forest Bioenergy in the Boreal and Temperate Biomes,2016,,,,Academic Press,27-May-2016,Active,Added in February 2016,http://www.sciencedirect.com/science/book/9780128045145
S&T,eBook - Engineering 2016,EBCE16,978-0-08-100166-0,9780081001660,Extracellular Matrix-Derived Implants in Clinical Medicine,2016,,Woodhead Publishing Series in Biomaterials,,Woodhead Publishing,27-May-2016,Active,Original frontlist title,http://www.sciencedirect.com/science/book/9780081001660
S&T,"eBook - Pharmacology, Toxicology and Pharmaceutical Science 2016",EBCPTPS16,978-0-12-801663-3,9780128016633,Thresholds of Genotoxic Carcinogens,2016,,,,Academic Press,27-May-2016,Active,Original frontlist title,http://www.sciencedirect.com/science/book/9780128016633
S&T,eBook - Social Sciences 2016,EBCSS16,978-0-08-100566-8,9780081005668,New Roles for Research Librarians,2016,,,,Chandos Publishing,27-May-2016,Active,Original frontlist title,http://www.sciencedirect.com/science/book/9780081005668
S&T,"eBook - Agricultural, Biological, and Food Sciences 2016",EBCABS16,978-0-12-803751-5,9780128037515,Innovation Strategies in the Food Industry,2016,,,,Academic Press,27-Jun-2016,Active,Added in May 2016,http://www.sciencedirect.com/science/book/9780128037515
S&T,eBook - Biomedical Science and Medicine 2016,EBCBSM16,978-0-12-803582-5,9780128035825,DNA Repair in Cancer Therapy (Second Edition),2016,,,,Academic Press,27-Jun-2016,Active,Added in May 2016,http://www.sciencedirect.com/science/book/9780128035825
S&T,eBook - Chemical Engineering 2016,EBCCE16,978-0-12-802412-6,9780128024126,Human Fatigue Risk Management,2016,,,,Academic Press,27-Jun-2016,Active,Original frontlist title,http://www.sciencedirect.com/science/book/9780128024126
S&T,eBook - Computer Science 2016,EBCCS16,978-0-12-804452-0,9780128044520,Cybersecurity and Applied Mathematics,2016,,,,Syngress,27-Jun-2016,Active,Added in May 2016,http://www.sciencedirect.com/science/book/9780128044520
S&T,eBook - Computer Science 2016,EBCCS16,978-0-12-805394-2,9780128053942,Big Data,2016,,,,Morgan Kaufmann,27-Jun-2016,Active,Added in May 2016,http://www.sciencedirect.com/science/book/9780128053942
S&T,eBook - Finance 2016,EBCF16,978-0-12-804136-9,9780128041369,Microbehavioral Econometric Methods,2016,,,,Academic Press,27-Jun-2016,Active,Added in February 2016,http://www.sciencedirect.com/science/book/9780128041369
S&T,eBook - Forensics and Security 2016,EBCFOR16,978-0-12-809268-2,9780128092682,Executing Windows Command Line Investigations,2016,,,,Syngress,27-Jun-2016,Active,Original frontlist title,http://www.sciencedirect.com/science/book/9780128092682
S&T,eBook - Materials Science 2016,EBCMS16,978-0-323-43139-2,9780323431392,Heat Transfer Enhancement Using Nanofluid Flow in Microchannels,2016,,Micro and Nano Technologies,,William Andrew Publishing,27-Jun-2016,Active,Added in February 2016,http://www.sciencedirect.com/science/book/9780323431392
S&T,eBook - Mathematics 2016,EBCM16,978-0-12-802440-9,9780128024409,Theory and Methods of Statistics,2016,,,,Academic Press,27-Jun-2016,Active,Added in February 2016,http://www.sciencedirect.com/science/book/9780128024409
S&T,eBook - Mathematics 2016,EBCM16,978-0-12-804294-6,9780128042946,Poincaré-Andronov-Melnikov Analysis for Non-Smooth Systems,2017,,,,Academic Press,27-Jun-2016,Active,Added in May 2016,http://www.sciencedirect.com/science/book/9780128042946
S&T,eBook - Social Sciences 2016,EBCSS16,978-0-08-100545-3,9780081005453,From Information Literacy to Social Epistemology,2016,,,,Chandos Publishing,27-Jun-2016,Active,Original frontlist title,http://www.sciencedirect.com/science/book/9780081005453
S&T,"eBook - Agricultural, Biological, and Food Sciences 2016",EBCABS16,978-0-12-800243-8,9780128002438,Electronic Noses and Tongues in Food Science,2016,,,,Academic Press,26-Feb-2016,Active,Original frontlist title,http://www.sciencedirect.com/science/book/9780128002438
S&T,"eBook - Biochemistry, Genetics and Molecular Biology 2016",EBCBGMB16,978-0-12-800047-2,9780128000472,The Membranes of Cells (Third Edition),2016,,,,Academic Press,26-Feb-2016,Active,Original frontlist title,http://www.sciencedirect.com/science/book/9780128000472
S&T,"eBook - Biochemistry, Genetics and Molecular Biology 2016",EBCBGMB16,978-0-12-803749-2,9780128037492,Graduate Research (Fourth Edition),2016,,,,Academic Press,26-Feb-2016,Active,Original frontlist title,http://www.sciencedirect.com/science/book/9780128037492
S&T,eBook - Biomedical Science and Medicine 2016,EBCBSM16,978-0-12-800344-2,9780128003442,Metabolic Phenotyping in Personalized and Public Healthcare,2016,,,,Academic Press,26-Feb-2016,Active,Added in February 2016,http://www.sciencedirect.com/science/book/9780128003442
S&T,eBook - Biomedical Science and Medicine 2016,EBCBSM16,978-0-12-802733-2,9780128027332,Molecules to Medicine with mTOR,2016,,,,Academic Press,26-Feb-2016,Active,Original frontlist title,http://www.sciencedirect.com/science/book/9780128027332
S&T,eBook - Biomedical Science and Medicine 2016,EBCBSM16,978-0-12-804538-1,9780128045381,Alzheimer's Disease,2016,,,,Academic Press,26-Feb-2016,Active,Added in February 2016,http://www.sciencedirect.com/science/book/9780128045381
S&T,eBook - Chemical Engineering 2016,EBCCE16,978-0-12-802323-5,9780128023235,Biomass Fractionation Technologies for a Lignocellulosic Feedstock Based Biorefinery,2016,,,,Elsevier,26-Feb-2016,Active,Original frontlist title,http://www.sciencedirect.com/science/book/9780128023235
S&T,eBook - Chemistry 2016,EBCC16,978-0-12-809379-5,9780128093795,Transition Metal-Catalyzed Pyridine Synthesis,2016,,,,Elsevier,26-Feb-2016,Active,Added in February 2016,http://www.sciencedirect.com/science/book/9780128093795
S&T,eBook - Computer Science 2016,EBCCS16,978-0-12-805101-6,9780128051016,Building Intelligent Information Systems Software,2016,,,,Morgan Kaufmann,26-Feb-2016,Active,Original frontlist title,http://www.sciencedirect.com/science/book/9780128051016
S&T,eBook - Computer Science 2016,EBCCS16,978-0-12-809335-1,9780128093351,Preserving Electronic Evidence for Trial,2016,,,,Syngress,26-Feb-2016,Active,Added in February 2016,http://www.sciencedirect.com/science/book/9780128093351
S&T,eBook - Energy 2016,EBCEN16,978-0-08-100307-7,9780081003077,Uranium for Nuclear Power,2016,,,,Woodhead Publishing,26-Feb-2016,Active,Original frontlist title,http://www.sciencedirect.com/science/book/9780081003077
S&T,eBook - Energy 2016,EBCEN16,978-0-08-100451-7,9780081004517,Membrane Technologies for Biorefining,2016,,,,Woodhead Publishing,26-Feb-2016,Active,Original frontlist title,http://www.sciencedirect.com/science/book/9780081004517
S&T,eBook - Energy 2016,EBCEN16,978-0-08-100735-8,9780081007358,Towards Nearly Zero Energy,2016,,,,Butterworth-Heinemann,26-Feb-2016,Active,Added in February 2016,http://www.sciencedirect.com/science/book/9780081007358
S&T,eBook - Energy 2016,EBCEN16,978-0-12-804133-8,9780128041338,Fundamentals of Gas Lift Engineering,2016,,,,Gulf Professional Publishing,26-Feb-2016,Active,Added in February 2016,http://www.sciencedirect.com/science/book/9780128041338
S&T,eBook - Engineering 2016,EBCE16,978-0-08-100303-9,9780081003039,Commercial Ship Surveying,2016,,,,Butterworth-Heinemann,26-Feb-2016,Active,Original frontlist title,http://www.sciencedirect.com/science/book/9780081003039
S&T,eBook - Engineering 2016,EBCE16,978-0-08-100536-1,9780081005361,Multi-Criteria Decision Analysis for Supporting the Selection of Engineering Materials in Product Design (Second Edition),2016,,,,Butterworth-Heinemann,26-Feb-2016,Active,Original frontlist title,http://www.sciencedirect.com/science/book/9780081005361
S&T,eBook - Engineering 2016,EBCE16,978-0-12-803970-0,9780128039700,Basics of Engineering Turbulence,2016,,,,Academic Press,26-Feb-2016,Active,Original frontlist title,http://www.sciencedirect.com/science/book/9780128039700
S&T,eBook - Engineering 2016,EBCE16,978-1-78242-381-2,9781782423812,Corrosion of Steel in Concrete Structures,2016,,WPCSE/Woodhead Publishing Series in Civil and Structural Engineering,,Woodhead Publishing,26-Feb-2016,Active,Original frontlist title,http://www.sciencedirect.com/science/book/9781782423812
S&T,eBook - Materials Science 2016,EBCMS16,978-0-08-100049-6,9780081000496,Stress Corrosion Cracking of Nickel Based Alloys in Water-cooled Nuclear Reactors,2016,,,,Woodhead Publishing,26-Feb-2016,Active,Original frontlist title,http://www.sciencedirect.com/science/book/9780081000496
S&T,eBook - Materials Science 2016,EBCMS16,978-0-08-100871-3,9780081008713,Nonconventional and Vernacular Construction Materials,2016,,,,Woodhead Publishing,26-Feb-2016,Active,Added in February 2016,http://www.sciencedirect.com/science/book/9780081008713
S&T,eBook - Materials Science 2016,EBCMS16,978-0-323-35323-6,9780323353236,Assessing Nanoparticle Risks to Human Health (Second Edition),2016,,S543/Micro and Nano Technologies,,William Andrew Publishing,26-Feb-2016,Active,Original frontlist title,http://www.sciencedirect.com/science/book/9780323353236
S&T,eBook - Materials Science 2016,EBCMS16,978-0-323-40183-8,9780323401838,Spectroscopy of Polymer Nanocomposites,2016,,,,William Andrew Publishing,26-Feb-2016,Active,Original frontlist title,http://www.sciencedirect.com/science/book/9780323401838
S&T,eBook - Materials Science 2016,EBCMS16,978-1-78242-453-6,9781782424536,Thin Film Coatings for Biomaterials and Biomedical Applications,2016,,,,Woodhead Publishing,26-Feb-2016,Active,Original frontlist title,http://www.sciencedirect.com/science/book/9781782424536
S&T,eBook - Neuroscience 2016,EBCN16,978-0-12-801694-7,9780128016947,Chemosensory Transduction,2016,,,,Academic Press,26-Feb-2016,Active,Original frontlist title,http://www.sciencedirect.com/science/book/9780128016947
S&T,eBook - Neuroscience 2016,EBCN16,978-0-12-802456-0,9780128024560,Systems Neuroscience in Depression,2016,,,,Academic Press,26-Feb-2016,Active,Original frontlist title,http://www.sciencedirect.com/science/book/9780128024560
S&T,eBook - Neuroscience 2016,EBCN16,978-0-12-804256-4,9780128042564,Intracellular Consequences of Amyloid in Alzheimer's Disease,2016,,,,Academic Press,26-Feb-2016,Active,Added in February 2016,http://www.sciencedirect.com/science/book/9780128042564
S&T,"eBook - Pharmacology, Toxicology and Pharmaceutical Science 2016",EBCPTPS16,978-0-12-802220-7,9780128022207,"Social Aspects of Drug Discovery, Development and Commercialization",2016,,,,Academic Press,26-Feb-2016,Active,Original frontlist title,http://www.sciencedirect.com/science/book/9780128022207
HS,eBook - German Medical Collection 2016,EBCHSGER16,978-3-437-21231-4,9783437212314,Apparative und Bildgebende Diagnostik,2016,,,,Urban & Fischer,26-Aug-2016,Active,,http://www.sciencedirect.com/science/book/9783437212314
HS,eBook - German Medical Collection 2016,EBCHSGER16,978-3-437-23752-2,9783437237522,Facharztwissen Geburtsmedizin (Dritte Ausgabe),2016,,,,Urban & Fischer,26-Aug-2016,Active,,http://www.sciencedirect.com/science/book/9783437237522
HS,eBook - German Medical Collection 2016,EBCHSGER16,978-3-437-44457-9,9783437444579,Neurologie Für Sprachtherapeuten (Dritte Ausgabe),2016,,,,Urban & Fischer,26-Aug-2016,Active,,http://www.sciencedirect.com/science/book/9783437444579
S&T,eBook - Biomedical Science and Medicine 2016,EBCBSM16,978-0-12-803892-5,9780128038925,Cancer Stem Cells,2017,,,,Academic Press,26-Aug-2016,Active,Added in May 2016,http://www.sciencedirect.com/science/book/9780128038925
S&T,eBook - Computer Science 2016,EBCCS16,978-0-12-416650-9,9780124166509,The Basics of Cyber Safety,2015,,,,Syngress,26-Aug-2016,Active,Original frontlist title,http://www.sciencedirect.com/science/book/9780124166509
S&T,eBook - Computer Science 2016,EBCCS16,978-0-12-802308-2,9780128023082,Quantifying the User Experience (Second Edition),2016,,,,Morgan Kaufmann,26-Aug-2016,Active,Original frontlist title,http://www.sciencedirect.com/science/book/9780128023082
S&T,eBook - Energy 2016,EBCEN16,978-0-12-803022-6,9780128030226,Standalone Photovoltaic (PV) Systems for Disaster Relief and Remote Areas,2016,,,,Elsevier,26-Aug-2016,Active,Original frontlist title,http://www.sciencedirect.com/science/book/9780128030226
S&T,eBook - Engineering 2016,EBCE16,978-0-08-100072-4,9780081000724,Medical Biosensors for Point of Care (POC) Applications,2017,,,,Woodhead Publishing,26-Aug-2016,Active,Original frontlist title,http://www.sciencedirect.com/science/book/9780081000724
S&T,eBook - Engineering 2016,EBCE16,978-0-12-810552-8,9780128105528,Advances in Rock-Support and Geotechnical Engineering,2017,,,,Butterworth-Heinemann,26-Aug-2016,Active,Added in May 2016,http://www.sciencedirect.com/science/book/9780128105528
S&T,eBook - Engineering 2016,EBCE16,978-0-12-811058-4,9780128110584,Up and Running with AutoCAD 2017,2017,,,,Academic Press,26-Aug-2016,Active,Added in February 2016,http://www.sciencedirect.com/science/book/9780128110584
S&T,eBook - Engineering 2016,EBCE16,978-1-56990-592-0,9781569905920,Injection Molding,2015,,,,Hanser,26-Aug-2016,Active,Added in February 2016,http://www.sciencedirect.com/science/book/9781569905920
S&T,eBook - Finance 2016,EBCF16,978-0-12-804400-1,9780128044001,Fund Custody and Administration,2016,,,,Academic Press,26-Aug-2016,Active,Added in February 2016,http://www.sciencedirect.com/science/book/9780128044001
S&T,eBook - Materials Science 2016,EBCMS16,978-0-08-100550-7,9780081005507,Structure and Properties of High-Performance Fibers,2017,,,,Woodhead Publishing,26-Aug-2016,Active,Original frontlist title,http://www.sciencedirect.com/science/book/9780081005507
S&T,eBook - Materials Science 2016,EBCMS16,978-0-08-100977-2,9780081009772,Novel Fire Retardant Polymers and Composite Materials,2017,,,,Woodhead Publishing,26-Aug-2016,Active,Added in May 2016,http://www.sciencedirect.com/science/book/9780081009772
S&T,eBook - Neuroscience 2016,EBCN16,978-0-12-802574-1,9780128025741,Negative Affective States and Cognitive Impairments in Nicotine Dependence,2017,,,,Academic Press,26-Aug-2016,Active,Original frontlist title,http://www.sciencedirect.com/science/book/9780128025741
S&T,eBook - Physics and Astronomy 2016,EBCPA16,978-0-444-63854-0,9780444638540,Unified Non-Local Relativistic Theory of Transport Processes,2017,,,,Elsevier,26-Aug-2016,Active,Added in May 2016,http://www.sciencedirect.com/science/book/9780444638540
S&T,eBook - Psychology 2016,EBCP16,978-0-12-801426-4,9780128014264,Laterality in Sports,2016,,,,Academic Press,26-Aug-2016,Active,Original frontlist title,http://www.sciencedirect.com/science/book/9780128014264
S&T,eBook - Psychology 2016,EBCP16,978-0-12-803376-0,9780128033760,Life-Threatening Effects of Antipsychotic Drugs,2016,,,,Academic Press,26-Aug-2016,Active,Original frontlist title,http://www.sciencedirect.com/science/book/9780128033760
S&T,eBook - Social Sciences 2016,EBCSS16,978-0-08-100676-4,9780081006764,Navigation Design and SEO for Content-Intensive Websites,2017,,,,Chandos Publishing,26-Aug-2016,Active,Original frontlist title,http://www.sciencedirect.com/science/book/9780081006764
